Index,Arguments,Edge Probability,Edges,Admissible sets,Complete sets,Prefered sets,Stable sets
151,4,0.4,5,6,3,2,2
152,4,0.4,4,4,1,1,1
153,4,0.4,7,5,3,2,2
154,4,0.4,3,8,1,1,1
155,4,0.4,7,3,2,1,1
156,4,0.4,4,3,1,1,1
157,4,0.4,5,4,1,1,1
158,4,0.4,6,1,1,1,0
159,4,0.4,6,2,1,1,1
160,4,0.4,4,5,3,2,2
161,4,0.4,4,9,9,4,4
162,4,0.4,9,2,2,1,1
163,4,0.4,7,2,1,1,1
164,4,0.4,4,5,3,2,2
165,4,0.4,4,4,1,1,1
166,4,0.4,6,4,3,2,2
167,4,0.4,4,5,3,2,2
168,4,0.4,6,2,1,1,1
169,4,0.4,5,4,3,2,2
170,4,0.4,4,9,9,4,4
171,4,0.4,5,4,1,1,1
172,4,0.4,3,8,1,1,1
173,4,0.4,7,6,3,2,2
174,4,0.4,5,1,1,1,0
175,4,0.4,6,2,1,1,1
176,4,0.4,7,6,3,2,2
177,4,0.4,7,2,2,1,1
178,4,0.4,4,4,1,1,1
179,4,0.4,2,6,1,1,1
180,4,0.4,5,1,1,1,0
181,4,0.4,6,3,1,1,1
182,4,0.4,5,3,2,1,1
183,4,0.4,10,3,3,2,2
184,4,0.4,5,4,1,1,1
185,4,0.4,8,2,2,1,1
186,4,0.4,2,8,1,1,1
187,4,0.4,5,2,1,1,1
188,4,0.4,5,4,1,1,1
189,4,0.4,4,4,1,1,1
190,4,0.4,7,2,2,1,1
191,4,0.4,6,2,1,1,1
192,4,0.4,7,4,3,2,2
193,4,0.4,10,3,3,2,2
194,4,0.4,3,4,1,1,1
195,4,0.4,6,2,1,1,1
196,4,0.4,9,3,3,2,2
197,4,0.4,5,3,2,1,1
198,4,0.4,6,4,3,2,2
199,4,0.4,6,1,1,1,0
0,4,0.5,7,4,3,2,2
1,4,0.5,7,3,3,2,2
2,4,0.5,6,2,2,1,1
3,4,0.5,6,4,3,2,2
4,4,0.5,10,3,3,2,2
5,4,0.5,6,5,3,2,2
6,4,0.5,8,4,3,2,2
7,4,0.5,8,1,1,1,0
8,4,0.5,7,4,3,2,2
9,4,0.5,8,2,2,1,1
10,4,0.5,7,4,3,2,2
11,4,0.5,3,4,1,1,1
12,4,0.5,3,3,1,1,1
13,4,0.5,8,3,3,2,2
14,4,0.5,7,2,2,1,1
15,4,0.5,6,4,1,1,1
16,4,0.5,5,4,3,2,2
17,4,0.5,7,4,3,2,2
18,4,0.5,8,5,3,2,2
19,4,0.5,9,5,4,3,3
20,4,0.5,10,3,3,2,2
21,4,0.5,9,3,3,2,2
22,4,0.5,6,1,1,1,0
23,4,0.5,6,4,1,1,1
24,4,0.5,9,2,2,1,1
25,4,0.5,6,1,1,1,0
26,4,0.5,8,2,2,1,1
27,4,0.5,9,5,3,2,2
28,4,0.5,7,4,2,1,1
29,4,0.5,10,3,3,2,2
30,4,0.5,3,4,1,1,1
31,4,0.5,7,3,2,1,1
32,4,0.5,7,3,3,2,2
33,4,0.5,8,4,1,1,1
34,4,0.5,5,3,1,1,1
35,4,0.5,7,1,1,1,0
36,4,0.5,6,5,3,2,2
37,4,0.5,7,2,2,1,1
38,4,0.5,7,3,2,1,1
39,4,0.5,7,2,2,1,1
40,4,0.5,5,3,1,1,1
41,4,0.5,5,4,3,2,2
42,4,0.5,10,3,3,2,2
43,4,0.5,7,5,3,2,2
44,4,0.5,7,2,2,1,1
45,4,0.5,8,2,2,1,1
46,4,0.5,4,4,2,1,1
47,4,0.5,6,3,2,1,1
48,4,0.5,4,4,1,1,1
49,4,0.5,4,6,3,2,2
50,4,0.5,7,2,1,1,1
51,4,0.5,4,1,1,1,0
52,4,0.5,4,6,3,2,2
53,4,0.5,7,2,2,1,1
54,4,0.5,7,1,1,1,0
55,4,0.5,8,2,2,1,1
56,4,0.5,9,3,3,2,2
57,4,0.5,9,3,3,2,2
58,4,0.5,5,2,2,1,1
59,4,0.5,6,3,2,1,1
60,4,0.5,6,4,2,1,1
61,4,0.5,7,4,1,1,1
62,4,0.5,7,4,1,1,1
63,4,0.5,8,2,2,1,1
64,4,0.5,9,5,4,3,3
65,4,0.5,8,3,3,2,2
66,4,0.5,10,3,3,2,2
67,4,0.5,8,3,3,2,2
68,4,0.5,7,5,3,2,2
69,4,0.5,8,2,1,1,1
70,4,0.5,5,2,2,1,1
71,4,0.5,7,3,2,1,1
72,4,0.5,7,2,2,1,1
73,4,0.5,3,4,1,1,1
74,4,0.5,5,2,1,1,1
75,4,0.5,4,1,1,1,0
76,4,0.5,6,3,2,1,1
77,4,0.5,7,5,3,2,2
78,4,0.5,8,1,1,1,0
79,4,0.5,4,3,1,1,1
80,4,0.5,7,1,1,1,0
81,4,0.5,7,4,2,1,1
82,4,0.5,8,2,2,1,1
83,4,0.5,8,2,1,1,1
84,4,0.5,3,4,1,1,1
85,4,0.5,5,3,1,1,1
86,4,0.5,6,5,3,2,2
87,4,0.5,5,5,3,2,2
88,4,0.5,7,3,1,1,1
89,4,0.5,8,4,2,1,1
90,4,0.5,8,2,2,1,1
91,4,0.5,6,3,3,2,2
92,4,0.5,4,4,2,1,1
93,4,0.5,5,5,3,2,2
94,4,0.5,6,5,3,2,2
95,4,0.5,8,2,2,1,1
96,4,0.5,7,4,3,2,2
97,4,0.5,8,4,3,2,2
98,4,0.5,5,4,3,2,2
99,4,0.5,8,4,2,1,1
100,4,0.5,8,4,1,1,1
101,4,0.5,9,3,3,2,2
102,4,0.5,4,6,3,2,2
103,4,0.5,6,5,3,2,2
104,4,0.5,4,4,1,1,1
105,4,0.5,7,3,2,1,1
106,4,0.5,6,1,1,1,0
107,4,0.5,8,4,1,1,1
108,4,0.5,9,3,3,2,2
109,4,0.5,8,4,4,3,3
110,4,0.5,5,2,1,1,1
111,4,0.5,7,4,2,1,1
112,4,0.5,5,4,1,1,1
113,4,0.5,7,4,3,2,2
114,4,0.5,9,2,2,1,1
115,4,0.5,9,4,4,3,3
116,4,0.5,6,4,1,1,1
117,4,0.5,8,2,2,1,1
118,4,0.5,6,5,3,2,2
119,4,0.5,8,4,4,3,3
120,4,0.5,7,2,2,1,1
121,4,0.5,4,4,1,1,1
122,4,0.5,6,8,6,3,3
123,4,0.5,8,5,4,3,3
124,4,0.5,6,3,3,2,2
125,4,0.5,8,4,3,2,2
126,4,0.5,5,8,1,1,1
127,4,0.5,6,1,1,1,0
128,4,0.5,5,7,6,3,3
129,4,0.5,7,3,1,1,1
130,4,0.5,6,6,3,2,2
131,4,0.5,7,6,3,2,2
132,4,0.5,9,4,4,3,3
133,4,0.5,5,8,3,2,2
134,4,0.5,5,3,1,1,1
135,4,0.5,5,8,1,1,1
136,4,0.5,6,3,1,1,1
137,4,0.5,9,2,2,1,1
138,4,0.5,7,2,2,1,1
139,4,0.5,4,4,1,1,1
140,4,0.5,7,3,2,1,1
141,4,0.5,9,3,3,2,2
142,4,0.5,7,1,1,1,0
143,4,0.5,2,8,1,1,1
144,4,0.5,8,4,3,2,2
145,4,0.5,9,5,4,3,3
146,4,0.5,5,8,1,1,1
147,4,0.5,5,6,3,2,2
148,4,0.5,5,2,2,1,1
149,4,0.5,6,8,6,3,3
150,4,0.5,8,3,3,2,2
151,4,0.5,6,3,3,2,2
152,4,0.5,8,4,3,2,2
153,4,0.5,9,5,3,2,2
154,4,0.5,7,3,2,1,1
155,4,0.5,5,3,1,1,1
156,4,0.5,5,3,1,1,1
157,4,0.5,8,4,3,2,2
158,4,0.5,10,3,3,2,2
159,4,0.5,5,3,1,1,1
160,4,0.5,6,2,2,1,1
161,4,0.5,5,2,1,1,1
162,4,0.5,8,5,3,2,2
163,4,0.5,6,2,2,1,1
164,4,0.5,9,5,3,2,2
165,4,0.5,6,2,2,1,1
166,4,0.5,6,3,2,1,1
167,4,0.5,8,3,3,2,2
168,4,0.5,6,4,2,1,1
169,4,0.5,8,4,3,2,2
170,4,0.5,6,2,2,1,1
171,4,0.5,6,4,2,1,1
172,4,0.5,5,3,1,1,1
173,4,0.5,6,2,2,1,1
174,4,0.5,8,2,2,1,1
175,4,0.5,6,3,1,1,1
176,4,0.5,6,2,2,1,1
177,4,0.5,9,3,3,2,2
178,4,0.5,7,2,1,1,1
179,4,0.5,8,4,2,1,1
180,4,0.5,7,4,3,2,2
181,4,0.5,4,4,1,1,1
182,4,0.5,2,4,1,1,1
183,4,0.5,7,4,3,2,2
184,4,0.5,4,3,1,1,1
185,4,0.5,10,3,3,2,2
186,4,0.5,8,4,1,1,1
187,4,0.5,3,4,1,1,1
188,4,0.5,6,2,2,1,1
189,4,0.5,4,4,1,1,1
190,4,0.5,4,7,1,1,1
191,4,0.5,7,3,3,2,2
192,4,0.5,5,1,1,1,0
193,4,0.5,4,2,1,1,1
194,4,0.5,4,3,1,1,1
195,4,0.5,7,4,2,1,1
196,4,0.5,1,8,1,1,1
197,4,0.5,7,4,1,1,1
198,4,0.5,5,4,3,2,2
199,4,0.5,7,3,2,1,1
0,4,0.6,10,3,3,2,2
1,4,0.6,5,4,1,1,1
2,4,0.6,6,5,3,2,2
3,4,0.6,8,4,3,2,2
4,4,0.6,9,3,3,2,2
5,4,0.6,10,3,3,2,2
6,4,0.6,9,3,3,2,2
7,4,0.6,7,1,1,1,0
8,4,0.6,8,2,2,1,1
9,4,0.6,7,3,3,2,2
10,4,0.6,5,3,1,1,1
11,4,0.6,6,4,1,1,1
12,4,0.6,6,2,2,1,1
13,4,0.6,6,5,3,2,2
14,4,0.6,9,3,3,2,2
15,4,0.6,7,4,3,2,2
16,4,0.6,9,2,2,1,1
17,4,0.6,9,5,3,2,2
18,4,0.6,8,2,2,1,1
19,4,0.6,8,3,3,2,2
20,4,0.6,4,1,1,1,0
21,4,0.6,7,3,1,1,1
22,4,0.6,10,3,3,2,2
23,4,0.6,8,4,3,2,2
24,4,0.6,8,3,3,2,2
25,4,0.6,8,4,3,2,2
26,4,0.6,12,5,5,4,4
27,4,0.6,8,5,3,2,2
28,4,0.6,9,3,3,2,2
29,4,0.6,9,2,2,1,1
30,4,0.6,8,5,3,2,2
31,4,0.6,8,1,1,1,0
32,4,0.6,7,3,1,1,1
33,4,0.6,8,2,2,1,1
34,4,0.6,6,3,2,1,1
35,4,0.6,6,2,1,1,1
36,4,0.6,9,5,4,3,3
37,4,0.6,7,5,3,2,2
38,4,0.6,6,4,3,2,2
39,4,0.6,9,3,3,2,2
40,4,0.6,8,4,3,2,2
41,4,0.6,6,4,1,1,1
42,4,0.6,6,6,3,2,2
43,4,0.6,11,4,4,3,3
44,4,0.6,4,3,1,1,1
45,4,0.6,8,4,2,1,1
46,4,0.6,8,3,3,2,2
47,4,0.6,8,4,3,2,2
48,4,0.6,10,3,3,2,2
49,4,0.6,6,3,3,2,2
50,4,0.6,9,3,3,2,2
51,4,0.6,7,2,2,1,1
52,4,0.6,7,3,2,1,1
53,4,0.6,6,4,3,2,2
54,4,0.6,9,3,3,2,2
55,4,0.6,6,4,1,1,1
56,4,0.6,8,3,3,2,2
57,4,0.6,9,3,3,2,2
58,4,0.6,10,3,3,2,2
59,4,0.6,11,4,4,3,3
60,4,0.6,5,7,6,3,3
61,4,0.6,8,5,3,2,2
62,4,0.6,8,4,3,2,2
63,4,0.6,9,3,3,2,2
64,4,0.6,6,2,1,1,1
65,4,0.6,9,2,2,1,1
66,4,0.6,9,2,2,1,1
67,4,0.6,10,4,4,3,3
68,4,0.6,8,2,2,1,1
69,4,0.6,5,1,1,1,0
70,4,0.6,8,4,3,2,2
71,4,0.6,8,3,3,2,2
72,4,0.6,9,5,3,2,2
73,4,0.6,6,5,3,2,2
74,4,0.6,10,6,4,3,3
75,4,0.6,6,4,1,1,1
76,4,0.6,10,4,4,3,3
77,4,0.6,7,2,2,1,1
78,4,0.6,8,2,1,1,1
79,4,0.6,7,4,3,2,2
80,4,0.6,8,2,2,1,1
81,4,0.6,5,2,2,1,1
82,4,0.6,10,3,3,2,2
83,4,0.6,8,4,3,2,2
84,4,0.6,11,4,4,3,3
85,4,0.6,7,6,4,2,2
86,4,0.6,11,4,4,3,3
87,4,0.6,6,6,4,2,2
88,4,0.6,8,2,2,1,1
89,4,0.6,8,4,3,2,2
90,4,0.6,5,2,1,1,1
91,4,0.6,6,3,2,1,1
92,4,0.6,6,4,3,2,2
93,4,0.6,9,5,4,3,3
94,4,0.6,7,4,1,1,1
95,4,0.6,7,4,2,1,1
96,4,0.6,6,5,3,2,2
97,4,0.6,8,5,3,2,2
98,4,0.6,10,6,4,3,3
99,4,0.6,9,3,3,2,2
100,4,0.6,6,4,3,2,2
101,4,0.6,8,4,3,2,2
102,4,0.6,7,4,3,2,2
103,4,0.6,6,6,3,2,2
104,4,0.6,10,4,4,3,3
105,4,0.6,9,2,2,1,1
106,4,0.6,8,4,4,3,3
107,4,0.6,10,3,3,2,2
108,4,0.6,10,3,3,2,2
109,4,0.6,7,4,2,1,1
110,4,0.6,6,4,3,2,2
111,4,0.6,7,4,2,1,1
112,4,0.6,9,5,3,2,2
113,4,0.6,7,4,3,2,2
114,4,0.6,5,5,3,2,2
115,4,0.6,8,2,2,1,1
116,4,0.6,10,3,3,2,2
117,4,0.6,7,6,4,2,2
118,4,0.6,9,3,3,2,2
119,4,0.6,8,2,2,1,1
120,4,0.6,6,4,3,2,2
121,4,0.6,8,4,3,2,2
122,4,0.6,10,3,3,2,2
123,4,0.6,6,4,1,1,1
124,4,0.6,7,2,1,1,1
125,4,0.6,8,3,3,2,2
126,4,0.6,9,2,2,1,1
127,4,0.6,9,3,3,2,2
128,4,0.6,8,4,3,2,2
129,4,0.6,9,2,2,1,1
130,4,0.6,7,1,1,1,0
131,4,0.6,7,3,3,2,2
132,4,0.6,8,5,4,3,3
133,4,0.6,6,5,4,2,2
134,4,0.6,6,4,3,2,2
135,4,0.6,8,4,3,2,2
136,4,0.6,8,1,1,1,0
137,4,0.6,7,2,2,1,1
138,4,0.6,8,5,3,2,2
139,4,0.6,10,3,3,2,2
140,4,0.6,7,6,5,3,3
141,4,0.6,9,3,3,2,2
142,4,0.6,7,4,3,2,2
143,4,0.6,6,3,3,2,2
144,4,0.6,10,3,3,2,2
145,4,0.6,8,2,2,1,1
146,4,0.6,7,3,3,2,2
147,4,0.6,9,3,3,2,2
148,4,0.6,9,5,3,2,2
149,4,0.6,8,2,2,1,1
150,4,0.6,9,2,2,1,1
151,4,0.6,11,4,4,3,3
152,4,0.6,7,4,2,1,1
153,4,0.6,6,4,1,1,1
154,4,0.6,8,2,2,1,1
155,4,0.6,11,4,4,3,3
156,4,0.6,5,3,1,1,1
157,4,0.6,8,4,3,2,2
158,4,0.6,8,4,3,2,2
159,4,0.6,8,2,2,1,1
160,4,0.6,7,3,2,1,1
161,4,0.6,7,6,4,2,2
162,4,0.6,7,2,2,1,1
163,4,0.6,6,4,1,1,1
164,4,0.6,10,4,4,3,3
165,4,0.6,7,3,2,1,1
166,4,0.6,12,5,5,4,4
167,4,0.6,7,3,1,1,1
168,4,0.6,8,4,1,1,1
169,4,0.6,5,4,1,1,1
170,4,0.6,8,1,1,1,0
171,4,0.6,8,2,2,1,1
172,4,0.6,8,3,3,2,2
173,4,0.6,10,4,4,3,3
174,4,0.6,8,4,2,1,1
175,4,0.6,8,2,2,1,1
176,4,0.6,9,2,2,1,1
177,4,0.6,9,3,3,2,2
178,4,0.6,7,5,3,2,2
179,4,0.6,9,5,3,2,2
180,4,0.6,7,2,1,1,1
181,4,0.6,9,5,3,2,2
182,4,0.6,5,3,2,1,1
183,4,0.6,5,4,1,1,1
184,4,0.6,6,5,3,2,2
185,4,0.6,9,3,3,2,2
186,4,0.6,7,2,1,1,1
187,4,0.6,9,3,3,2,2
188,4,0.6,9,5,4,3,3
189,4,0.6,8,2,1,1,1
190,4,0.6,10,3,3,2,2
191,4,0.6,6,3,2,1,1
192,4,0.6,10,6,4,3,3
193,4,0.6,4,2,1,1,1
194,4,0.6,7,3,3,2,2
195,4,0.6,8,2,2,1,1
196,4,0.6,9,5,3,2,2
197,4,0.6,7,2,2,1,1
198,4,0.6,8,2,2,1,1
199,4,0.6,9,3,3,2,2
0,4,0.7000000000000001,11,4,4,3,3
1,4,0.7000000000000001,8,1,1,1,0
2,4,0.7000000000000001,10,3,3,2,2
3,4,0.7000000000000001,9,3,3,2,2
4,4,0.7000000000000001,8,4,3,2,2
5,4,0.7000000000000001,7,4,1,1,1
6,4,0.7000000000000001,7,4,3,2,2
7,4,0.7000000000000001,7,2,1,1,1
8,4,0.7000000000000001,10,4,4,3,3
9,4,0.7000000000000001,7,3,2,1,1
10,4,0.7000000000000001,9,4,4,3,3
11,4,0.7000000000000001,11,4,4,3,3
12,4,0.7000000000000001,7,2,2,1,1
13,4,0.7000000000000001,8,2,2,1,1
14,4,0.7000000000000001,10,6,4,3,3
15,4,0.7000000000000001,8,7,3,2,2
16,4,0.7000000000000001,9,5,3,2,2
17,4,0.7000000000000001,8,4,3,2,2
18,4,0.7000000000000001,8,2,2,1,1
19,4,0.7000000000000001,10,3,3,2,2
20,4,0.7000000000000001,10,3,3,2,2
21,4,0.7000000000000001,11,4,4,3,3
22,4,0.7000000000000001,10,4,4,3,3
23,4,0.7000000000000001,6,3,3,2,2
24,4,0.7000000000000001,11,4,4,3,3
25,4,0.7000000000000001,7,2,2,1,1
26,4,0.7000000000000001,9,2,2,1,1
27,4,0.7000000000000001,12,5,5,4,4
28,4,0.7000000000000001,9,5,4,3,3
29,4,0.7000000000000001,11,4,4,3,3
30,4,0.7000000000000001,11,4,4,3,3
31,4,0.7000000000000001,9,4,4,3,3
32,4,0.7000000000000001,8,4,3,2,2
33,4,0.7000000000000001,10,3,3,2,2
34,4,0.7000000000000001,10,3,3,2,2
35,4,0.7000000000000001,10,3,3,2,2
36,4,0.7000000000000001,10,4,4,3,3
37,4,0.7000000000000001,11,4,4,3,3
38,4,0.7000000000000001,10,3,3,2,2
39,4,0.7000000000000001,9,2,2,1,1
40,4,0.7000000000000001,9,5,4,3,3
41,4,0.7000000000000001,10,3,3,2,2
42,4,0.7000000000000001,8,2,2,1,1
43,4,0.7000000000000001,6,5,3,2,2
44,4,0.7000000000000001,7,2,1,1,1
45,4,0.7000000000000001,9,5,3,2,2
46,4,0.7000000000000001,9,3,3,2,2
47,4,0.7000000000000001,11,4,4,3,3
48,4,0.7000000000000001,8,2,2,1,1
49,4,0.7000000000000001,9,3,3,2,2
50,4,0.7000000000000001,9,3,3,2,2
51,4,0.7000000000000001,8,4,3,2,2
52,4,0.7000000000000001,10,4,4,3,3
53,4,0.7000000000000001,11,4,4,3,3
54,4,0.7000000000000001,7,4,3,2,2
55,4,0.7000000000000001,10,3,3,2,2
56,4,0.7000000000000001,9,5,3,2,2
57,4,0.7000000000000001,9,5,3,2,2
58,4,0.7000000000000001,7,3,2,1,1
59,4,0.7000000000000001,8,5,3,2,2
60,4,0.7000000000000001,7,1,1,1,0
61,4,0.7000000000000001,9,2,2,1,1
62,4,0.7000000000000001,7,2,2,1,1
63,4,0.7000000000000001,7,4,3,2,2
64,4,0.7000000000000001,6,5,3,2,2
65,4,0.7000000000000001,12,5,5,4,4
66,4,0.7000000000000001,7,2,2,1,1
67,4,0.7000000000000001,10,3,3,2,2
68,4,0.7000000000000001,11,4,4,3,3
69,4,0.7000000000000001,11,4,4,3,3
70,4,0.7000000000000001,8,2,2,1,1
71,4,0.7000000000000001,8,2,2,1,1
72,4,0.7000000000000001,9,3,3,2,2
73,4,0.7000000000000001,9,2,2,1,1
74,4,0.7000000000000001,10,3,3,2,2
75,4,0.7000000000000001,10,3,3,2,2
76,4,0.7000000000000001,10,3,3,2,2
77,4,0.7000000000000001,9,3,3,2,2
78,4,0.7000000000000001,7,2,2,1,1
79,4,0.7000000000000001,9,2,2,1,1
80,4,0.7000000000000001,11,4,4,3,3
81,4,0.7000000000000001,8,2,2,1,1
82,4,0.7000000000000001,8,3,3,2,2
83,4,0.7000000000000001,8,4,2,1,1
84,4,0.7000000000000001,11,4,4,3,3
85,4,0.7000000000000001,10,3,3,2,2
86,4,0.7000000000000001,10,3,3,2,2
87,4,0.7000000000000001,10,6,4,3,3
88,4,0.7000000000000001,10,4,4,3,3
89,4,0.7000000000000001,10,3,3,2,2
90,4,0.7000000000000001,7,6,4,2,2
91,4,0.7000000000000001,9,5,3,2,2
92,4,0.7000000000000001,11,4,4,3,3
93,4,0.7000000000000001,8,1,1,1,0
94,4,0.7000000000000001,10,3,3,2,2
95,4,0.7000000000000001,9,2,2,1,1
96,4,0.7000000000000001,10,3,3,2,2
97,4,0.7000000000000001,9,3,3,2,2
98,4,0.7000000000000001,10,3,3,2,2
99,4,0.7000000000000001,8,3,3,2,2
100,4,0.7000000000000001,9,3,3,2,2
101,4,0.7000000000000001,9,3,3,2,2
102,4,0.7000000000000001,9,5,3,2,2
103,4,0.7000000000000001,6,4,3,2,2
104,4,0.7000000000000001,10,4,4,3,3
105,4,0.7000000000000001,8,5,3,2,2
106,4,0.7000000000000001,11,4,4,3,3
107,4,0.7000000000000001,8,4,3,2,2
108,4,0.7000000000000001,8,4,1,1,1
109,4,0.7000000000000001,8,3,3,2,2
110,4,0.7000000000000001,10,3,3,2,2
111,4,0.7000000000000001,8,4,3,2,2
112,4,0.7000000000000001,11,4,4,3,3
113,4,0.7000000000000001,11,4,4,3,3
114,4,0.7000000000000001,8,4,3,2,2
115,4,0.7000000000000001,9,2,2,1,1
116,4,0.7000000000000001,10,3,3,2,2
117,4,0.7000000000000001,7,5,3,2,2
118,4,0.7000000000000001,10,3,3,2,2
119,4,0.7000000000000001,8,2,2,1,1
120,4,0.7000000000000001,8,3,3,2,2
121,4,0.7000000000000001,9,2,2,1,1
122,4,0.7000000000000001,8,1,1,1,0
123,4,0.7000000000000001,8,2,2,1,1
124,4,0.7000000000000001,8,4,3,2,2
125,4,0.7000000000000001,9,3,3,2,2
126,4,0.7000000000000001,9,3,3,2,2
127,4,0.7000000000000001,6,5,3,2,2
128,4,0.7000000000000001,7,6,4,2,2
129,4,0.7000000000000001,9,2,2,1,1
130,4,0.7000000000000001,7,2,2,1,1
131,4,0.7000000000000001,8,4,3,2,2
132,4,0.7000000000000001,6,3,2,1,1
133,4,0.7000000000000001,8,5,3,2,2
134,4,0.7000000000000001,10,6,4,3,3
135,4,0.7000000000000001,11,4,4,3,3
136,4,0.7000000000000001,10,3,3,2,2
137,4,0.7000000000000001,11,4,4,3,3
138,4,0.7000000000000001,12,5,5,4,4
139,4,0.7000000000000001,9,3,3,2,2
140,4,0.7000000000000001,8,4,3,2,2
141,4,0.7000000000000001,8,2,2,1,1
142,4,0.7000000000000001,9,3,3,2,2
143,4,0.7000000000000001,5,4,3,2,2
144,4,0.7000000000000001,7,3,3,2,2
145,4,0.7000000000000001,7,5,3,2,2
146,4,0.7000000000000001,10,3,3,2,2
147,4,0.7000000000000001,11,4,4,3,3
148,4,0.7000000000000001,10,3,3,2,2
149,4,0.7000000000000001,10,3,3,2,2
150,4,0.7000000000000001,8,3,3,2,2
151,4,0.7000000000000001,11,4,4,3,3
152,4,0.7000000000000001,8,2,2,1,1
153,4,0.7000000000000001,9,2,2,1,1
154,4,0.7000000000000001,7,4,1,1,1
155,4,0.7000000000000001,9,3,3,2,2
156,4,0.7000000000000001,9,3,3,2,2
157,4,0.7000000000000001,9,3,3,2,2
158,4,0.7000000000000001,8,4,4,3,3
159,4,0.7000000000000001,10,3,3,2,2
160,4,0.7000000000000001,9,5,3,2,2
161,4,0.7000000000000001,8,4,3,2,2
162,4,0.7000000000000001,7,6,4,2,2
163,4,0.7000000000000001,11,4,4,3,3
164,4,0.7000000000000001,9,2,2,1,1
165,4,0.7000000000000001,12,5,5,4,4
166,4,0.7000000000000001,9,2,2,1,1
167,4,0.7000000000000001,9,5,3,2,2
168,4,0.7000000000000001,8,2,1,1,1
169,4,0.7000000000000001,10,4,4,3,3
170,4,0.7000000000000001,9,2,1,1,1
171,4,0.7000000000000001,7,4,3,2,2
172,4,0.7000000000000001,6,5,4,2,2
173,4,0.7000000000000001,9,2,2,1,1
174,4,0.7000000000000001,11,4,4,3,3
175,4,0.7000000000000001,6,2,2,1,1
176,4,0.7000000000000001,7,3,3,2,2
177,4,0.7000000000000001,11,4,4,3,3
178,4,0.7000000000000001,8,3,3,2,2
179,4,0.7000000000000001,8,4,3,2,2
180,4,0.7000000000000001,9,2,2,1,1
181,4,0.7000000000000001,7,2,2,1,1
182,4,0.7000000000000001,12,5,5,4,4
183,4,0.7000000000000001,8,4,1,1,1
184,4,0.7000000000000001,8,4,2,1,1
185,4,0.7000000000000001,10,3,3,2,2
186,4,0.7000000000000001,10,3,3,2,2
187,4,0.7000000000000001,11,4,4,3,3
188,4,0.7000000000000001,11,4,4,3,3
189,4,0.7000000000000001,6,4,1,1,1
190,4,0.7000000000000001,7,3,2,1,1
191,4,0.7000000000000001,9,5,3,2,2
192,4,0.7000000000000001,9,5,4,3,3
193,4,0.7000000000000001,9,2,2,1,1
194,4,0.7000000000000001,8,3,3,2,2
195,4,0.7000000000000001,10,3,3,2,2
196,4,0.7000000000000001,9,2,1,1,1
197,4,0.7000000000000001,8,2,2,1,1
198,4,0.7000000000000001,7,2,2,1,1
199,4,0.7000000000000001,10,3,3,2,2
0,4,0.8,9,2,2,1,1
1,4,0.8,11,4,4,3,3
2,4,0.8,10,3,3,2,2
3,4,0.8,12,5,5,4,4
4,4,0.8,10,3,3,2,2
5,4,0.8,11,4,4,3,3
6,4,0.8,11,4,4,3,3
7,4,0.8,10,3,3,2,2
8,4,0.8,6,4,3,2,2
9,4,0.8,9,2,2,1,1
10,4,0.8,9,2,1,1,1
11,4,0.8,10,3,3,2,2
12,4,0.8,9,2,2,1,1
13,4,0.8,7,1,1,1,0
14,4,0.8,9,4,4,3,3
15,4,0.8,10,3,3,2,2
16,4,0.8,12,5,5,4,4
17,4,0.8,11,4,4,3,3
18,4,0.8,11,4,4,3,3
19,4,0.8,9,5,4,3,3
20,4,0.8,9,5,3,2,2
21,4,0.8,9,5,4,3,3
22,4,0.8,9,5,3,2,2
23,4,0.8,10,3,3,2,2
24,4,0.8,11,4,4,3,3
25,4,0.8,9,5,3,2,2
26,4,0.8,11,4,4,3,3
27,4,0.8,10,6,4,3,3
28,4,0.8,12,5,5,4,4
29,4,0.8,9,3,3,2,2
30,4,0.8,11,4,4,3,3
31,4,0.8,11,4,4,3,3
32,4,0.8,9,3,3,2,2
33,4,0.8,8,4,3,2,2
34,4,0.8,9,3,3,2,2
35,4,0.8,11,4,4,3,3
36,4,0.8,10,3,3,2,2
37,4,0.8,11,4,4,3,3
38,4,0.8,10,3,3,2,2
39,4,0.8,10,4,4,3,3
40,4,0.8,9,2,2,1,1
41,4,0.8,12,5,5,4,4
42,4,0.8,11,4,4,3,3
43,4,0.8,10,6,4,3,3
44,4,0.8,9,5,4,3,3
45,4,0.8,11,4,4,3,3
46,4,0.8,8,2,2,1,1
47,4,0.8,10,4,4,3,3
48,4,0.8,8,4,2,1,1
49,4,0.8,10,3,3,2,2
50,4,0.8,10,3,3,2,2
51,4,0.8,11,4,4,3,3
52,4,0.8,10,3,3,2,2
53,4,0.8,11,4,4,3,3
54,4,0.8,10,3,3,2,2
55,4,0.8,12,5,5,4,4
56,4,0.8,12,5,5,4,4
57,4,0.8,9,3,3,2,2
58,4,0.8,11,4,4,3,3
59,4,0.8,10,6,4,3,3
60,4,0.8,10,4,4,3,3
61,4,0.8,11,4,4,3,3
62,4,0.8,9,3,3,2,2
63,4,0.8,12,5,5,4,4
64,4,0.8,11,4,4,3,3
65,4,0.8,10,3,3,2,2
66,4,0.8,11,4,4,3,3
67,4,0.8,11,4,4,3,3
68,4,0.8,11,4,4,3,3
69,4,0.8,9,2,2,1,1
